Gridpoint,X_m,Y_m,Z_m,X_disp_mm,Y_disp_mm,Z_disp_mm,XY_disp_mm,XYZ_disp_mm
114802,569409.5627,5209660.171,425.45,5.0457354,-8.17197502,-9.21653986,9.604198116,13.31109419
114814,569412.0662,5209663.598,425.77,4.79090482,-7.99878512,-8.82701816,9.323804609,12.83937623
114826,569414.5702,5209667.055,426.09,4.4839382,-7.74165838,-8.49766144,8.946450484,12.33893132
114838,569417.0737,5209670.482,426.42,4.1255442,-7.4346562,-8.27985136,8.502601235,11.86803127
114850,569419.5772,5209673.908,426.67,3.61844336,-7.0414515,-8.00900862,7.916765222,11.26141157
114862,569422.0812,5209677.366,426.79,3.1773241,-6.71042092,-7.72527792,7.424630453,10.71471214
114874,569424.5847,5209680.792,426.92,3.06310284,-6.22185954,-7.25262964,6.934993522,10.03467846
114886,569427.0881,5209684.219,427.05,3.19185036,-5.51297602,-6.64373576,6.37030716,9.204348872
114898,569429.5922,5209687.676,427.11,3.3066355,-4.79801428,-5.8596149,5.827072967,8.263768277
114910,569432.0956,5209691.103,427.16,3.28118724,-4.19153086,-5.23741396,5.323074361,7.467638559
114922,569434.5991,5209694.529,427.21,3.29540362,-3.76239786,-4.78697544,5.001532033,6.923182544
114934,569437.1031,5209697.986,427.3,3.3645602,-3.54208588,-4.57830682,4.885349294,6.695336516
114946,569439.6066,5209701.413,427.51,3.51919794,-3.46556076,-4.61602328,4.939115864,6.760365112
114958,569442.1101,5209704.84,427.72,3.68116358,-3.442843,-4.71400378,5.040251306,6.901156777
114970,569444.6141,5209708.297,427.93,3.8474142,-3.5051746,-4.86974388,5.204694516,7.127639894
114982,569447.1176,5209711.724,428.14,4.01184872,-3.57551228,-5.02637298,5.373938799,7.358236443
114994,569449.621,5209715.15,428.27,4.12841186,-3.59994454,-5.07207266,5.477534589,7.465206377
115006,569452.1251,5209718.607,428.32,4.15364168,-3.55972364,-5.001133,5.470317322,7.411862309
115018,569454.6285,5209722.034,428.38,4.15384488,-3.50780604,-4.92315754,5.436830924,7.334617281
115030,569457.132,5209725.461,428.53,4.22127426,-3.48437962,-4.91492286,5.473578145,7.356393439
115042,569459.636,5209728.918,428.69,4.40254136,-3.45167204,-5.07355094,5.594319467,7.552306233
115054,569462.1395,5209732.344,428.84,4.6945423,-3.4697416,-5.30549866,5.837622305,7.888355355
115066,569464.6429,5209735.771,428.99,5.05915168,-3.64971076,-5.70206124,6.238221249,8.451562384
115078,569467.147,5209739.228,429.14,5.45990526,-3.94400278,-6.09658928,6.735408182,9.084829345
115090,569469.6504,5209742.655,429.24,5.8148474,-4.24331892,-6.44641332,7.198486351,9.663045609
115102,569472.1539,5209746.082,429.22,6.06329496,-4.45163702,-6.67916622,7.522008903,10.05941744
115114,569474.6579,5209749.539,429.21,6.24784628,-4.61253586,-6.89442106,7.766020229,10.38480197
115126,569477.1614,5209752.965,429.2,6.3639954,-4.75071694,-7.05917562,7.941646485,10.6255216
115138,569479.6649,5209756.392,429.19,6.41893814,-4.86244392,-7.20489034,8.05270934,10.80539553
115150,569482.1689,5209759.849,429.18,6.44088628,-4.93974374,-7.30117158,8.117024349,10.91756341
115162,569484.6724,5209763.276,429.17,6.41415278,-4.9939448,-7.36959156,8.129012274,10.97231609
115174,569487.1758,5209766.702,429.17,6.34293372,-5.02510044,-7.40126028,8.092245832,10.96645323
115186,569489.6799,5209770.16,429.13,6.20401096,-5.0222658,-7.34188778,7.982036442,10.84510129
115198,569492.1833,5209773.586,429.11,5.98479626,-4.96206526,-7.17970624,7.774308839,10.5824411
115210,569494.6868,5209777.013,429.12,5.67111642,-4.82253036,-6.89846982,7.444350913,10.14924856
115222,569497.1908,5209780.47,429.12,5.2505864,-4.5914818,-6.49002766,6.974981194,9.527372234
115234,569499.6943,5209783.897,429.13,4.7120048,-4.2824273,-5.937631,6.367273578,8.706183705
115246,569502.1977,5209787.323,429.13,4.07585926,-3.90256014,-5.24629634,5.642925159,7.704948387
115258,569504.7018,5209790.78,429.14,3.34122268,-3.47457268,-4.50803264,4.820417441,6.599907771
115270,569507.2052,5209794.207,429.23,2.59393436,-3.02363886,-3.77995434,3.983828237,5.491715782
115282,569509.7087,5209797.634,429.36,1.974800216,-2.521960412,-3.15139324,3.20314224,4.493484123
115294,569512.2127,5209801.091,429.37,1.419640544,-1.947502074,-2.389598472,2.410009046,3.39386571
115306,569514.7162,5209804.517,429.37,1.039453598,-1.450815742,-1.80021103,1.78474931,2.534973343
115318,569517.2197,5209807.944,429.37,0.796296858,-1.05872788,-1.36089771,1.324761643,1.899219836
115330,569519.7237,5209811.401,429.36,0.646087354,-0.793764224,-1.072591708,1.023469839,1.482546284
115342,569522.2272,5209814.828,429.36,0.541493202,-0.617491526,-0.88602693,0.821285987,1.20812019
115354,569524.7306,5209818.255,429.36,0.470003632,-0.49855882,-0.775648436,0.685174657,1.034937103
115366,569527.2346,5209821.712,429.34,0.418401754,-0.416527234,-0.697588902,0.590385437,0.913884698
115378,569529.7381,5209825.138,429.25,0.383229358,-0.355671882,-0.633681994,0.52284532,0.821535208
115390,569532.2416,5209828.565,429.13,0.371929406,-0.311802272,-0.578694296,0.48533714,0.755274273
115402,569534.7456,5209832.022,429,0.36939474,-0.277460202,-0.541433512,0.461992032,0.711749173
115414,569537.2491,5209835.449,428.87,0.368589814,-0.24591805,-0.513892292,0.443096083,0.678542133
115426,569539.7525,5209838.875,428.75,0.365830866,-0.228251817,-0.49247298,0.431197303,0.654569133
115438,569542.2566,5209842.333,428.62,0.358749092,-0.22005511,-0.471390726,0.420862403,0.631929093
115450,569544.76,5209845.759,428.51,0.344583766,-0.214315904,-0.44852717,0.405794626,0.604851966
115462,569547.2635,5209849.186,428.47,0.332550008,-0.20945922,-0.435494684,0.393017395,0.586615967
115474,569549.7675,5209852.643,428.39,0.317620904,-0.198723961,-0.41580435,0.374665519,0.559703054
115486,569552.271,5209856.07,428.25,0.302184054,-0.190482779,-0.386101844,0.35720987,0.525997648
115498,569554.7744,5209859.496,428.12,0.286012382,-0.184089243,-0.35127184,0.340135167,0.488962
115510,569557.2785,5209862.953,427.98,0.268953488,-0.177605639,-0.318491362,0.322303804,0.453118626
115522,569559.7819,5209866.38,427.85,0.251613238,-0.170292954,-0.2902966,0.303823817,0.420215454
115534,569562.2854,5209869.807,427.73,0.232416934,-0.165145923,-0.272926302,0.285115428,0.394689211
115546,569564.7894,5209873.264,427.98,0.217261745,-0.16664211,-0.302617378,0.273810626,0.40810481
115558,569567.2929,5209876.691,428.23,0.19213576,-0.149968407,-0.33232344,0.243734842,0.412123212
115570,569569.7964,5209880.117,428.25,0.163364215,-0.119669204,-0.317447676,0.202505766,0.376538992
115582,569572.3004,5209883.574,428.18,0.141084198,-0.099154691,-0.290522152,0.172442465,0.337845415
115594,569574.8039,5209887.001,428.11,0.124550424,-0.077735227,-0.26471753,0.146818165,0.302706036
115606,569577.3073,5209890.428,428.04,0.123079205,-0.045748219,-0.264655808,0.131306475,0.295438804
115618,569579.8114,5209893.885,427.97,0.131067073,-0.00640571,-0.284184598,0.131223515,0.313018365
115630,569582.3148,5209897.311,427.92,0.183558942,0.036690833,-0.34451417,0.187190017,0.392084322
115642,569584.8183,5209900.738,427.88,0.290081208,0.102117855,-0.437890412,0.307530752,0.535091746
115654,569587.3223,5209904.195,427.84,0.471720164,0.223620889,-0.61420248,0.522040434,0.806083681
115666,569589.8258,5209907.622,427.81,0.761410466,0.42650664,-0.94507431,0.872727799,1.286397786
115678,569592.3292,5209911.048,427.79,1.178149282,0.73467976,-1.45777077,1.388448804,2.01317801
115690,569594.8333,5209914.506,427.76,1.654511042,1.068875688,-2.080866044,1.96974669,2.865293269
115702,569597.3367,5209917.932,427.73,2.258036886,1.18330853,-2.7005153,2.549303759,3.713722195
115714,569599.8402,5209921.359,427.23,2.95228518,0.998426756,-2.93660068,3.116543562,4.282110149
115726,569602.3442,5209924.816,426.52,3.53618546,0.754353838,-3.08588664,3.61575128,4.753562209
115738,569604.8477,5209928.243,425.82,3.98898872,0.48134905,-3.30638658,4.017925823,5.203452713
115750,569607.3511,5209931.669,425.49,4.38525666,0.1957975,-3.66221264,4.389625569,5.716696079
115762,569609.8552,5209935.126,425.41,4.73956634,-0.047374073,-4.09669742,4.739803097,6.26487535
115774,569612.3586,5209938.553,425.32,5.02603008,-0.234232196,-4.57015088,5.031485177,6.797214294
115786,569614.8621,5209941.98,425.24,5.22855444,-0.37346509,-4.98284754,5.2418754,7.232290599
115798,569617.3661,5209945.437,424.89,5.36642818,-0.5209667,-5.25660874,5.391656305,7.530065947
115810,569619.8696,5209948.864,424.3,5.45015166,-0.758058174,-5.31375874,5.502618042,7.649499151
115822,569622.3731,5209952.29,423.72,5.50007028,-1.027241278,-5.25318482,5.595176291,7.674760484
115834,569624.8771,5209955.747,423.21,5.42448496,-1.495445066,-4.9368202,5.626845744,7.485558544
115846,569627.3806,5209959.174,423.23,5.0471578,-2.062156404,-4.7544736,5.452182214,7.234038299
115858,569629.884,5209962.601,423.25,4.62323942,-2.78008334,-4.73963238,5.394738744,7.181039006
115870,569632.3881,5209966.058,423.27,4.50385434,-3.38651342,-5.33960324,5.634995746,7.763023884
115882,569634.8915,5209969.484,423.74,4.42681868,-3.5458654,-5.70278768,5.671850233,8.043113351
115894,569637.395,5209972.911,424.97,4.18375338,-3.48330266,-6.39628642,5.444004938,8.399385081
115906,569639.899,5209976.368,426.2,3.97450818,-3.08907688,-7.37958646,5.033796901,8.932939469
115918,569642.4025,5209979.795,427.42,3.6658042,-2.5657429,-8.6484841,4.474500761,9.737424418
115930,569337.1557,5209570.944,423.41,4.83749858,-3.38582508,-16.84189164,5.90467645,17.84697504
115942,569339.6598,5209574.401,423.65,4.29509174,-4.26912024,-17.98103592,6.055840212,18.97342493
115954,569342.1632,5209577.827,423.84,4.2736897,-4.3991022,-18.05276552,6.133231107,19.06617074
115966,569344.6667,5209581.254,424.02,4.23997882,-4.47907156,-18.12246566,6.167617241,19.14323024
115978,569347.1708,5209584.711,424.21,4.1905174,-4.54254362,-18.12083752,6.180221567,19.14575386
115990,569349.6742,5209588.138,424.39,4.13528002,-4.56890374,-18.0620289,6.16242016,19.08434726
116002,569352.1777,5209591.564,424.51,4.11573726,-4.57968096,-17.93747492,6.157334723,18.96485638
116014,569354.6817,5209595.021,424.61,4.09647898,-4.57830174,-17.82977892,6.143450729,18.85849949
116026,569357.1852,5209598.448,424.71,4.0559101,-4.55768456,-17.79089914,6.101056899,18.80795011
116038,569359.6886,5209601.875,424.82,3.9838376,-4.51364858,-17.80894076,6.020297794,18.79899882
116050,569362.1927,5209605.332,424.92,3.89335264,-4.47039746,-18.04848054,5.9281235,18.99711289
116062,569364.6961,5209608.759,425.02,3.77378214,-4.44677546,-18.44708528,5.832258879,19.34709795
116074,569367.1996,5209612.185,425.12,3.64976918,-4.42408056,-18.92367056,5.735268422,19.77368482
116086,569369.7036,5209615.642,425.22,3.56114604,-4.44185294,-19.29940768,5.693137857,20.1216042
116098,569372.2071,5209619.069,425.32,3.42594184,-4.50952108,-19.5181474,5.663290374,20.32316254
116110,569374.7106,5209622.496,425.4,3.3572577,-4.57069698,-19.51269148,5.671194772,20.32012743
116122,569377.2146,5209625.953,425.18,3.47808804,-4.78131886,-18.9561343,5.912538072,19.85681581
116134,569379.7181,5209629.379,424.96,3.56388416,-5.06366526,-18.04343356,6.192089806,19.07635895
116146,569382.2215,5209632.806,424.73,3.67576608,-5.34929334,-17.01003456,6.490469591,18.20624814
116158,569384.7256,5209636.263,424.51,3.76516392,-5.60190396,-15.84950856,6.749650904,17.2268601
116170,569387.229,5209639.69,424.29,3.80291594,-5.95803736,-14.63086736,7.068265617,16.24877406
116182,569389.7325,5209643.117,424.07,3.65583978,-6.71913058,-13.37244722,7.649305867,15.40565561
116194,569392.2365,5209646.574,424.28,3.34161892,-7.37935786,-12.89251422,8.100699935,15.22623599
116206,569394.74,5209650,424.57,3.08010814,-7.68528054,-12.4390912,8.279529161,14.94260998
116218,569397.2434,5209653.427,424.86,2.90270692,-7.83039074,-11.7567964,8.351091342,14.42092189
116230,569399.7475,5209656.884,425.15,2.85070804,-7.925943,-10.9969808,8.423010671,13.85210076
116242,569402.2509,5209660.311,425.44,2.79561544,-7.8440534,-10.13278898,8.327342879,13.11556525
116254,569404.7544,5209663.737,425.75,2.6621105,-7.6846684,-9.29325802,8.132709311,12.34931599
116266,569407.2584,5209667.195,426.07,2.458949362,-7.4806048,-8.52527124,7.874381254,11.60543536
116278,569409.7619,5209670.621,426.39,2.06224378,-7.1219822,-7.8682977,7.414545156,10.81136386
116290,569412.2654,5209674.048,426.71,1.44311116,-6.67427164,-7.3373615,6.828504356,10.02324027
116302,569414.7694,5209677.505,426.96,1.076540392,-6.18262162,-6.78032172,6.275647322,9.238858801
116314,569417.2729,5209680.932,427.09,1.152739122,-5.35452066,-5.874131,5.477198096,8.031507579
116326,569419.7763,5209684.358,427.22,1.328131202,-4.35635146,-4.89359956,4.554309007,6.684986701
116338,569422.2804,5209687.815,427.34,1.415248884,-3.46074746,-3.96592806,3.73894402,5.450530962
116350,569424.7838,5209691.242,427.46,1.45946241,-2.79925526,-3.27750678,3.156875122,4.550594602
116362,569427.2873,5209694.669,427.51,1.49972395,-2.386103432,-2.81358086,2.818272789,3.982323288
116374,569429.7913,5209698.126,427.57,1.532458708,-2.120431116,-2.56173986,2.616229694,3.661580112
116386,569432.2948,5209701.552,427.65,1.60175194,-1.948796204,-2.449938712,2.522581202,3.516477728
116398,569434.7982,5209704.979,427.86,1.708486804,-1.890963198,-2.489848716,2.548464042,3.562866206
116410,569437.3023,5209708.436,428.07,1.825528226,-1.876026474,-2.57044698,2.617637988,3.668681822
116422,569439.8058,5209711.863,428.28,1.935743652,-1.910041392,-2.66851384,2.719441414,3.810029884
116434,569442.3092,5209715.29,428.49,2.047499588,-1.975301358,-2.8052014,2.845007912,3.99540047
116446,569444.8133,5209718.747,428.7,2.173232128,-2.00863581,-2.92527736,2.959316762,4.161106023
116458,569447.3167,5209722.173,428.79,2.271339628,-1.975801992,-2.93616888,3.010444688,4.205218771
116470,569449.8202,5209725.6,428.85,2.30766112,-1.92199641,-2.89590734,3.003226606,4.172007834
116482,569452.3242,5209729.057,429,2.353347846,-1.927309328,-2.92497002,3.041836177,4.219978311
116494,569454.8277,5209732.484,429.16,2.43304441,-1.910591556,-3.00936406,3.093552197,4.315824051
116506,569457.3311,5209735.91,429.31,2.58316222,-1.92234439,-3.21033902,3.219958852,4.546912318
116518,569459.8352,5209739.368,429.46,2.8274772,-2.017479074,-3.52976942,3.473449169,4.952183487
116530,569462.3386,5209742.794,429.61,3.16940438,-2.219808362,-3.98651476,3.869453875,5.555625367
116542,569464.8421,5209746.221,429.77,3.52412808,-2.453104822,-4.43894972,4.293856308,6.17587861
116554,569467.3461,5209749.678,429.82,3.7782119,-2.65712194,-4.73388436,4.619002291,6.613988456
116566,569469.8496,5209753.105,429.8,3.94283438,-2.77537164,-4.95954304,4.821683387,6.917058468
116578,569472.3531,5209756.531,429.79,4.02845016,-2.86187896,-5.0897536,4.941534364,7.093965998
116590,569474.8571,5209759.988,429.79,4.05999696,-2.96018966,-5.19666982,5.024569448,7.228532033
116602,569477.3606,5209763.415,429.78,4.07093928,-3.05995578,-5.26028412,5.092727756,7.321643601
116614,569479.864,5209766.842,429.77,4.07978356,-3.1425642,-5.31141178,5.149790641,7.398069934
116626,569482.3681,5209770.299,429.76,4.0683942,-3.19404492,-5.32930608,5.172403147,7.426658576
116638,569484.8715,5209773.726,429.75,3.99861278,-3.20750946,-5.30524466,5.126111694,7.377170325
116650,569487.375,5209777.152,429.73,3.84213862,-3.17735712,-5.2029487,4.985742416,7.206129517
116662,569489.879,5209780.609,429.74,3.58274874,-3.11161938,-4.9934368,4.745341263,6.888590188
116674,569492.3825,5209784.036,429.74,3.22950332,-2.97028108,-4.6466633,4.387739895,6.390910828
116686,569494.8859,5209787.463,429.75,2.81827478,-2.74612354,-4.17949126,3.93495454,5.740384519
116698,569497.39,5209790.92,429.75,2.334571912,-2.461187864,-3.64278164,3.392295936,4.977703265
116710,569499.8934,5209794.346,429.75,1.835093358,-2.128025716,-3.08315614,2.809993075,4.171560004
116722,569502.3969,5209797.773,429.76,1.38086719,-1.771877584,-2.507954344,2.246406991,3.366924318
116734,569504.9009,5209801.23,429.81,0.998693202,-1.391080022,-1.955832766,1.712451967,2.599571801
116746,569507.4044,5209804.657,429.81,0.726397582,-1.027376914,-1.486564718,1.258235578,1.947570649
116758,569509.9078,5209808.083,429.81,0.561936392,-0.747347502,-1.148387848,0.935040532,1.480910344
116770,569512.4119,5209811.541,429.8,0.443897004,-0.54664483,-0.917679902,0.70417691,1.156720158
116782,569514.9153,5209814.967,429.8,0.362333794,-0.418752274,-0.756133616,0.553750165,0.937217846
116794,569517.4188,5209818.394,429.8,0.305818286,-0.333826358,-0.651303244,0.452730451,0.793196556
116806,569519.9228,5209821.851,429.8,0.26815161,-0.27040205,-0.583842114,0.38081827,0.697061094
116818,569522.4263,5209825.278,429.77,0.249245857,-0.216212547,-0.531139908,0.329956607,0.625284707
116830,569524.9298,5209828.704,429.64,0.234060162,-0.168812286,-0.481995226,0.288585771,0.561783895
116842,569527.4338,5209832.161,429.52,0.220410837,-0.136276004,-0.444218314,0.259137196,0.514278132
116854,569529.9373,5209835.588,429.39,0.212669349,-0.118459555,-0.411255972,0.243435655,0.477904167
116866,569532.4407,5209839.015,429.26,0.201771402,-0.105159962,-0.381561594,0.227530913,0.444251693
116878,569534.9448,5209842.472,429.14,0.19389532,-0.098207652,-0.352507804,0.217347965,0.414127866
116890,569537.4482,5209845.899,429.01,0.183563997,-0.091688336,-0.325185786,0.205188917,0.384510451
116902,569539.9517,5209849.325,428.9,0.175537698,-0.085982607,-0.305521614,0.195464811,0.362698151
116914,569542.4557,5209852.782,428.85,0.166225499,-0.075705233,-0.28790773,0.182653221,0.34095903
116926,569544.9592,5209856.209,428.71,0.154556562,-0.066898063,-0.263271762,0.168413424,0.312530162
116938,569547.4626,5209859.636,428.58,0.142702077,-0.061194747,-0.237068258,0.1552697,0.283390259
116950,569549.9667,5209863.093,428.44,0.132356657,-0.060173032,-0.211366659,0.145392841,0.256544232
116962,569552.4701,5209866.519,428.31,0.1256173,-0.060034805,-0.189320983,0.139226017,0.235002805
116974,569554.9736,5209869.946,428.17,0.118087369,-0.060120555,-0.169489831,0.132510784,0.215141606
116986,569557.4776,5209873.403,428.05,0.103528241,-0.061426166,-0.159962367,0.120379693,0.200197976
116998,569559.9811,5209876.83,428.3,0.087987759,-0.055044315,-0.180838754,0.103786908,0.208505102
117010,569562.4846,5209880.257,428.44,0.068343932,-0.036427156,-0.19710339,0.077445663,0.211772466
117022,569564.9886,5209883.714,428.37,0.053743352,-0.021447001,-0.186843238,0.057864685,0.195598357
117034,569567.4921,5209887.14,428.29,0.050119813,-0.009416926,-0.177986487,0.050996806,0.185148221
117046,569569.9955,5209890.567,428.22,0.052345793,0.00104687,-0.172557973,0.05235626,0.180325905
117058,569572.4996,5209894.024,428.15,0.051220929,0.017126128,-0.174436989,0.05400822,0.182606547
117070,569575.003,5209897.451,428.08,0.059459952,0.044308344,-0.191868882,0.074153323,0.20569974
117082,569577.5065,5209900.877,428.03,0.092222422,0.070296126,-0.227675923,0.115959132,0.25550508
117094,569580.0105,5209904.335,427.99,0.180126564,0.104512974,-0.308878986,0.208251148,0.372524856
117106,569582.514,5209907.761,427.96,0.336174334,0.18696051,-0.467335362,0.384665329,0.605284855
117118,569585.0174,5209911.188,427.94,0.58196099,0.378840492,-0.77703172,0.694405294,1.042102205
117130,569587.5215,5209914.645,427.91,0.954475866,0.67060064,-1.268077728,1.166503063,1.723006245
117142,569590.0249,5209918.072,427.88,1.413448024,1.030536674,-1.896358666,1.749240164,2.579925841
117154,569592.5284,5209921.498,427.86,1.90019178,1.370492814,-2.49222895,2.342857092,3.420553244
117166,569595.0324,5209924.955,427.35,2.471193432,1.371879146,-2.76274784,2.826455266,3.952420144
117178,569597.5359,5209928.382,426.65,3.03695354,1.181919404,-2.93176706,3.258837259,4.383523511
117190,569600.0393,5209931.809,426.1,3.48734126,0.985090486,-3.21297046,3.623803572,4.843049815
117202,569602.5434,5209935.266,426.02,3.90148064,0.841814166,-3.759962,3.991265748,5.483385498
117214,569605.0468,5209938.692,425.93,4.21485314,0.739246426,-4.43694566,4.279190609,6.164248459
117226,569607.5503,5209942.119,425.85,4.4403899,0.670843464,-5.18347706,4.490778709,6.858245246
117238,569610.0543,5209945.576,425.77,4.5738415,0.65949576,-5.94587838,4.621142794,7.530500012
117250,569612.5578,5209949.003,425.41,4.60596742,0.612226106,-6.46042142,4.646477879,7.957813871
117262,569615.0613,5209952.43,424.83,4.55697844,0.46526196,-6.85136552,4.580668204,8.241585447
117274,569617.5653,5209955.887,424.25,4.39871358,0.113919152,-6.87568602,4.400188488,8.163131567
117286,569620.0688,5209959.313,424.13,3.98710912,-0.254320548,-6.98993776,3.995211894,8.051145755
117298,569622.5722,5209962.74,424.15,3.32137766,-0.880638828,-7.19577428,3.436142358,7.974098181
117310,569625.0763,5209966.197,424.16,2.83682948,-1.575558952,-7.62193802,3.244994223,8.283955981
117322,569627.5797,5209969.624,424.18,2.79232868,-2.007331266,-8.29437,3.438964709,8.979034022
117334,569630.0832,5209973.05,424.66,2.69040102,-2.141608366,-8.8597486,3.438712556,9.503677672
117346,569632.5872,5209976.508,425.89,2.385124262,-1.99480297,-9.69760316,3.109349873,10.18388745
117358,569635.0907,5209979.934,427.11,1.949733464,-1.688835078,-10.81176146,2.579462057,11.11520627
117370,569637.5941,5209983.361,428.01,1.561288216,-1.09276515,-11.74811468,1.905716812,11.90167867
117382,569332.0433,5209574.546,423.91,2.03734543,-1.42596362,-22.0408754,2.486794854,22.18071994
117394,569334.5468,5209577.972,424.1,1.613086436,-2.197894512,-22.76957854,2.72631402,22.93221522
117406,569337.0502,5209581.399,424.28,1.603026004,-2.433830032,-22.74341654,2.914313126,22.92937454
117418,569339.5543,5209584.856,424.46,1.587792608,-2.56265426,-22.67189014,3.014677797,22.87144256
117430,569342.0578,5209588.283,424.59,1.58946469,-2.66561062,-22.54870014,3.1035267,22.76127756
117442,569344.5612,5209591.71,424.69,1.586035182,-2.73814286,-22.37479396,3.164322032,22.59744098
117454,569347.0653,5209595.167,424.79,1.566429684,-2.80150062,-22.18465718,3.209689655,22.41564458
117466,569349.5687,5209598.593,424.89,1.534548112,-2.87177734,-22.02458892,3.256062499,22.26397224
117478,569352.0722,5209602.02,424.99,1.47191222,-2.92448488,-21.96648642,3.274009376,22.20913468
117490,569354.5762,5209605.477,425.1,1.379454188,-2.95243758,-22.03599352,3.258800626,22.27565469
117502,569357.0797,5209608.904,425.2,1.238977964,-2.95226232,-22.28605144,3.201705671,22.51486194
117514,569359.5831,5209612.33,425.3,1.063188374,-2.91596064,-22.67322872,3.103739031,22.88467821
117526,569362.0872,5209615.788,425.4,0.852972132,-2.9123259,-23.17515304,3.034666968,23.37299557
117538,569364.5906,5209619.214,425.5,0.614029252,-2.96024808,-23.70830666,3.023259932,23.9002909
117550,569367.0941,5209622.641,425.6,0.39424483,-3.02507396,-24.26743686,3.050655905,24.45843399
117562,569369.5981,5209626.098,425.7,0.203859816,-3.12765948,-24.70427368,3.134296196,24.90230814
117574,569372.1016,5209629.525,425.8,0.080468775,-3.27433432,-24.97999322,3.275322956,25.19380483
117586,569374.6051,5209632.951,425.91,-0.007051177,-3.441065,-24.88538076,3.441072224,25.12216459
117598,569377.1091,5209636.408,425.97,0.02982374,-3.60422952,-24.40430984,3.604352908,24.66904333
117610,569379.6126,5209639.835,425.75,0.16664145,-3.82164844,-23.08061424,3.825279881,23.39545939
117622,569382.116,5209643.262,425.53,0.306700174,-4.1691941,-21.47907058,4.180459836,21.88210953
117634,569384.6201,5209646.719,425.3,0.385988052,-4.66381338,-19.59913276,4.679758757,20.1500905
117646,569387.1235,5209650.145,425.08,0.37483923,-5.26883122,-17.59846112,5.282147941,18.37408285
117658,569389.627,5209653.572,424.89,0.126331701,-6.05105978,-15.54750256,6.052378389,16.68400791
117670,569392.131,5209657.029,425.18,-0.178580263,-6.67104838,-14.34462968,6.673438199,15.82097273
117682,569394.6345,5209660.456,425.47,-0.236042251,-6.79696126,-12.9310892,6.801058617,14.61052587
117694,569397.1379,5209663.883,425.76,-0.296933366,-6.94261756,-11.49545072,6.948964528,13.43255356
117706,569399.642,5209667.34,426.05,-0.360137964,-6.8490084,-10.13386594,6.858470341,12.23657854
117718,569402.1454,5209670.766,426.37,-0.596821006,-6.56112734,-9.08747738,6.588215789,11.22438561
117730,569404.6489,5209674.193,426.69,-1.030206982,-6.22449098,-8.16589426,6.309169073,10.31927534
117742,569407.1529,5209677.65,427.01,-1.019585972,-5.73455292,-7.3004934,5.824487338,9.339264245
117754,569409.6564,5209681.077,427.26,-0.623927886,-4.8445293,-6.1618495,4.884541959,7.863023554
117766,569412.1599,5209684.503,427.39,-0.234082742,-3.9092378,-4.9223295,3.916239894,6.290171907
117778,569414.6639,5209687.961,427.51,0.040416378,-2.90747196,-3.6842954,2.907752858,4.693512467
117790,569417.1674,5209691.387,427.64,0.26823162,-2.039632192,-2.69698724,2.057194128,3.392018257
117802,569419.6708,5209694.814,427.77,0.408061668,-1.444493174,-2.03825856,1.501024602,2.531318394
117814,569422.1749,5209698.271,427.87,0.518861548,-1.160734026,-1.687159694,1.271424707,2.112588133
117826,569424.6783,5209701.698,427.92,0.568965334,-1.000757206,-1.463168524,1.151189184,1.861746134
117838,569427.1818,5209705.124,428.01,0.607857052,-0.896356348,-1.375661206,1.083025807,1.750825135
117850,569429.6858,5209708.581,428.21,0.665110938,-0.84131023,-1.372142798,1.072462336,1.741537057
117862,569432.1893,5209712.008,428.42,0.72323833,-0.812682906,-1.410252958,1.087900357,1.781106564
117874,569434.6927,5209715.435,428.63,0.78016608,-0.813647852,-1.47600289,1.127245288,1.857220092
117886,569437.1968,5209718.892,428.84,0.838864718,-0.834721216,-1.564694356,1.18340759,1.961815983
117898,569439.7002,5209722.318,429.05,0.895467094,-0.873611156,-1.664702792,1.251022689,2.082376804
117910,569442.2037,5209725.745,429.26,0.965265532,-0.885982988,-1.766113054,1.310230286,2.199058599
117922,569444.7077,5209729.202,429.32,0.995729784,-0.874838992,-1.772178066,1.325451268,2.213015174
117934,569447.2112,5209732.629,429.47,1.022844538,-0.890166114,-1.817301674,1.355952307,2.267419686
117946,569449.7147,5209736.056,429.63,1.049493202,-0.906473168,-1.867701116,1.386769478,2.326249566
117958,569452.2187,5209739.513,429.78,1.087947786,-0.903414754,-1.940494976,1.41413882,2.401105861
117970,569454.7222,5209742.939,429.93,1.174828232,-0.910376386,-2.074447718,1.4862727,2.551928658
117982,569457.2256,5209746.366,430.08,1.31408297,-0.931677842,-2.308936454,1.610849979,2.815319734
117994,569459.7297,5209749.823,430.24,1.486520776,-0.983350586,-2.59322824,1.782336218,3.146673656
118006,569462.2331,5209753.25,430.39,1.651985774,-1.064920654,-2.86082232,1.965480348,3.470938971
118018,569464.7366,5209756.676,430.35,1.760987334,-1.123285536,-2.98717716,2.088742872,3.645006745
118030,569467.2406,5209760.134,430.22,1.816126162,-1.145674112,-3.00229778,2.147296767,3.691161791
118042,569469.7441,5209763.56,430.09,1.83019954,-1.18249446,-2.97585384,2.178973039,3.688309854
118054,569472.2475,5209766.987,430.02,1.830226464,-1.24277374,-3.0069663,2.212287386,3.733103509
118066,569474.7516,5209770.444,430,1.832618636,-1.308902386,-3.06917344,2.252047184,3.806775818
118078,569477.255,5209773.871,429.98,1.812863786,-1.364705424,-3.10812688,2.26911789,3.84829166
